system:index,area,ecoregion,pixelValue,variable,.geo
0_4_473,0.41332081298828127,5,33311,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_474,1095.0046391967774,5,33315,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_475,3.338085284423828,5,33320,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_476,4802.606328259279,5,33321,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_477,0.08242683715820312,5,33325,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_478,4.352812377929688,5,33333,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_479,4.453252142333984,5,33339,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_480,14.358523272705076,5,33341,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_481,70.94027484130858,5,33346,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_482,86.78801059570313,5,33347,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_483,9.532851055908202,5,33348,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_484,23.521722998046883,5,33409,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_485,1177.4564510620123,5,33415,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_486,4.9902291687011715,5,33420,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_487,5975.955284893797,5,33421,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_488,0.7567266296386719,5,33425,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_489,1.8305886779785159,5,33433,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_490,1.309489318847656,5,33439,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_491,18.28029297485352,5,33441,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_492,48.96016817016603,5,33446,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_493,167.02994688720716,5,33447,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_494,70.03361956787109,5,33448,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_495,61.89157716674805,5,33509,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_496,1040.9916604736331,5,33515,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_497,6.824282928466796,5,33520,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_498,6875.923143231203,5,33521,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_499,0.4083410583496093,5,33539,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_500,6.494356280517576,5,33541,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_501,75.87305523681638,5,33546,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_502,387.20772943115236,5,33547,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_503,30.778667480468737,5,33548,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_504,0.25370918579101565,5,40104,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_505,0.08457076416015626,5,40121,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_506,1.4282609497070313,5,40125,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_507,0.5014906555175781,5,40133,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_508,26.944416278076176,5,40209,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_509,0.08457184448242187,5,40211,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_510,310.6776431457518,5,40215,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_511,6.3187471252441405,5,40220,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_512,2487.058897900391,5,40221,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_513,0.24984124145507813,5,40224,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_514,2.0188442810058596,5,40225,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_515,0.7572115112304688,5,40233,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_516,6.714856500244142,5,40239,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_517,2.3802351928710945,5,40241,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_518,3.229256457519531,5,40246,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_519,160.5876937316894,5,40247,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_520,10.957621423339845,5,40248,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_521,0.08467285766601562,5,40304,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_522,36.637912902832014,5,40309,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_523,0.084129248046875,5,40311,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_524,278.47205980834946,5,40315,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_525,1.8293454345703126,5,40320,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_526,2294.725649621581,5,40321,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_527,0.08465535888671875,5,40324,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_528,2.8699400939941406,5,40325,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_529,1.5163057128906252,5,40333,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_530,5.938124371337891,5,40339,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_531,4.657946032714844,5,40341,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_532,1.6558817626953126,5,40346,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_533,383.2422695617683,5,40347,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_534,4.068450317382812,5,40348,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_535,76.99207051391602,5,40409,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_536,0.08422062377929687,5,40411,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_537,466.13268838500994,5,40415,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_538,4.559005273437499,5,40420,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_539,3744.3220325012185,5,40421,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_540,0.25036849365234376,5,40424,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_541,3.439632940673828,5,40425,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_542,3.433146972656249,5,40433,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_543,3.1980493530273435,5,40439,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_544,8.695218255615236,5,40441,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_545,21.634737902832036,5,40446,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_546,217.31665379638673,5,40447,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_547,42.76028852539063,5,40448,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_548,35.619506072998036,5,40509,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_549,0.08173755493164063,5,40511,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_550,0.0845540283203125,5,40512,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_551,639.8233743469235,5,40515,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_552,3.7411318481445317,5,40520,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_553,3000.8343818542494,5,40521,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_554,0.08271718139648437,5,40524,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_555,2.8666387023925783,5,40525,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_556,1.2584021667480472,5,40533,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_557,2.290982849121094,5,40539,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_558,2.6905331970214843,5,40541,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_559,9.766016052246094,5,40546,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_560,253.69164552612293,5,40547,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_561,40.72561282348631,5,40548,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_562,59.67560388183593,5,40609,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_563,1009.1074830505369,5,40615,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_564,0.9932490173339844,5,40620,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_565,2452.8899826721195,5,40621,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_566,3.8780984985351568,5,40625,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_567,1.0131900390625,5,40633,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_568,5.062982360839844,5,40639,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_569,18.06499055786132,5,40641,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_570,16.396695495605474,5,40646,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_571,241.61679555053695,5,40647,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_572,38.52615220336912,5,40648,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_573,159.34708940429687,5,40709,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_574,892.2713493835452,5,40715,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_575,1.4908536010742188,5,40720,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_576,2516.207951019287,5,40721,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_577,8.020897882080078,5,40725,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_578,3.7999429687500004,5,40733,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_579,5.497093676757811,5,40739,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_580,17.28113286132812,5,40741,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_581,33.11964521484376,5,40746,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_582,358.628042028809,5,40747,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_583,51.997231335449214,5,40748,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_584,0.0846904541015625,5,40804,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_585,137.84581705932615,5,40809,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_586,702.4933625244128,5,40815,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_587,1.4917034545898438,5,40820,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_588,2257.775997363282,5,40821,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_589,0.1657957092285156,5,40824,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_590,7.177244085693361,5,40825,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_591,14.793285888671875,5,40833,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_592,4.085847821044922,5,40839,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_593,4.684924383544922,5,40841,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_594,20.601522454833987,5,40846,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_595,140.43195971679688,5,40847,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_596,6.450705450439453,5,40848,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_597,0.084621337890625,5,40903,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_598,141.18871411743163,5,40909,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_599,532.3184807434081,5,40915,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_600,1.8269027404785156,5,40920,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_601,2114.7115134277333,5,40921,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_602,3.7635518066406255,5,40925,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_603,0.08333606567382812,5,40930,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_604,21.12359704589844,5,40933,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_605,4.001277941894531,5,40939,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_606,1.642096746826172,5,40941,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_607,9.099937823486329,5,40946,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_608,127.82280658569333,5,40947,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_609,42.79076498413087,5,40948,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_610,0.08461060180664062,5,41004,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_611,63.01526970825196,5,41009,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_612,0.08450202026367187,5,41011,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_613,558.317969439697,5,41015,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_614,2.7369235107421876,5,41020,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_615,2006.243893041992,5,41021,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_616,1.4944977294921875,5,41025,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_617,4.310169262695313,5,41033,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_618,0.4901857421875,5,41039,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_619,6.073621990966796,5,41041,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_620,6.03331046142578,5,41046,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_621,221.39605036621097,5,41047,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_622,22.313962280273433,5,41048,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_623,0.169165869140625,5,41103,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_624,68.55150358276367,5,41109,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_625,0.08313250122070312,5,41111,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_626,824.7908760070793,5,41115,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_627,1.3341415710449218,5,41120,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_628,2387.9622391662597,5,41121,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_629,4.643799969482422,5,41125,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_630,4.390895880126952,5,41133,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_631,0.7386258850097657,5,41139,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_632,3.5804996398925786,5,41141,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_633,6.700451983642578,5,41146,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_634,560.8500431701653,5,41147,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_635,47.388254071044926,5,41148,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_636,0.42301005859374996,5,41203,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_637,0.3383191528320313,5,41204,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_638,118.51293482666016,5,41209,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_639,933.9981393249503,5,41215,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_640,0.5900265747070312,5,41220,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_641,2000.112316467284,5,41221,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_642,6.697413433837892,5,41225,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_643,4.388330328369141,5,41233,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_644,0.4911199523925781,5,41239,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_645,11.805501312255858,5,41241,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_646,9.50851978149414,5,41246,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_647,290.6751170166017,5,41247,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_648,21.00137156982422,5,41248,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_649,0.25372117919921877,5,41303,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_650,121.73750658569341,5,41309,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_651,0.08459890747070313,5,41312,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_652,1228.080815563963,5,41315,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_653,0.16713168334960937,5,41320,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_654,1968.1756090393078,5,41321,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_655,1.1652001831054688,5,41325,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_656,1.4354517761230468,5,41333,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_657,0.9910366516113283,5,41339,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_658,2.2377549499511713,5,41341,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_659,12.409410748291014,5,41346,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_660,316.19024213256876,5,41347,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_661,23.885473059082035,5,41348,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_662,0.3380147705078125,5,41403,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_663,0.2537872009277344,5,41404,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_664,112.22198797607422,5,41409,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_665,0.08172607421875,5,41411,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_666,1622.6093918273907,5,41415,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_667,0.08387437744140624,5,41420,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_668,1987.8336651489255,5,41421,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_669,0.590461474609375,5,41425,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_670,0.5913864685058594,5,41433,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_671,0.7376936340332032,5,41439,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_672,5.1240481079101565,5,41446,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_673,365.53799293212876,5,41447,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_674,24.417582495117188,5,41448,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_675,0.08460361328125,5,41503,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_676,95.1414155761719,5,41509,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_677,1566.8785005004843,5,41515,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_678,0.08267667846679687,5,41520,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_679,1340.5962180908198,5,41521,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_680,0.5851878540039062,5,41525,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_681,0.33642051391601563,5,41533,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_682,0.49015695190429687,5,41539,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_683,1.1702121093750002,5,41541,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_684,6.855618054199219,5,41546,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_685,448.19088078002926,5,41547,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_686,53.37233544311521,5,41548,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
